QUERY_KEY,DOC_KEY,RANK
1,NORMA-6949,1
1,NORMA-20246,2
1,NORMA-19978,3
1,NORMA-19903,4
1,NORMA-18845,5
1,NORMA-19980,6
1,NORMA-20064,7
1,NORMA-20957,8
1,NORMA-18892,9
1,NORMA-21105,10
1,NORMA-21235,11
1,NORMA-20037,12
1,NORMA-21359,13
1,NORMA-19604,14
1,NORMA-20535,15
1,NORMA-21754,16
1,NORMA-18546,17
1,NORMA-18678,18
1,NORMA-19963,19
1,NORMA-19964,20
1,NORMA-18212,21
1,NORMA-20249,22
1,NORMA-21107,23
1,NORMA-20659,24
1,NORMA-19630,25
1,NORMA-19568,26
1,NORMA-19613,27
1,NORMA-20287,28
1,NORMA-21621,29
1,NORMA-20156,30
1,NORMA-19952,31
1,NORMA-21432,32
1,NORMA-19594,33
1,NORMA-17182,34
1,NORMA-21501,35
1,NORMA-19582,36
1,NORMA-20425,37
1,NORMA-20042,38
1,NORMA-20184,39
1,NORMA-21613,40
1,NORMA-20507,41
1,NORMA-18911,42
1,NORMA-20053,43
1,NORMA-21019,44
1,NORMA-20809,45
1,NORMA-20916,46
1,NORMA-20512,47
1,NORMA-19364,48
1,NORMA-20065,49
1,NORMA-21364,50
1,NORMA-19286,51
1,NORMA-534,52
1,NORMA-18936,53
1,NORMA-19747,54
1,NORMA-20631,55
1,NORMA-20082,56
1,NORMA-20808,57
1,NORMA-19803,58
1,NORMA-535,59
1,NORMA-21779,60
1,NORMA-21067,61
1,NORMA-19764,62
1,NORMA-18885,63
1,NORMA-2,64
1,NORMA-18937,65
1,NORMA-19752,66
1,NORMA-20424,67
1,NORMA-18909,68
1,NORMA-18312,69
1,NORMA-21656,70
1,NORMA-18974,71
1,NORMA-18850,72
1,NORMA-18480,73
1,NORMA-18664,74
1,NORMA-18786,75
1,NORMA-19730,76
1,NORMA-21260,77
1,NORMA-20270,78
1,NORMA-18717,79
1,NORMA-21117,80
1,NORMA-20542,81
1,NORMA-20072,82
1,NORMA-18509,83
1,NORMA-18597,84
1,NORMA-19044,85
1,NORMA-20551,86
1,NORMA-21519,87
1,NORMA-19040,88
1,NORMA-1,89
1,NORMA-19711,90
1,NORMA-20849,91
1,NORMA-19755,92
1,NORMA-19178,93
1,NORMA-19945,94
1,NORMA-20789,95
1,NORMA-19953,96
1,NORMA-20854,97
1,NORMA-18523,98
1,NORMA-20435,99
1,NORMA-18646,100
1,NORMA-20615,101
1,NORMA-20039,102
1,NORMA-20556,103
1,NORMA-20422,104
1,NORMA-19386,105
1,NORMA-20716,106
1,NORMA-18891,107
1,NORMA-19668,108
1,NORMA-20950,109
1,NORMA-19591,110
1,NORMA-21188,111
1,NORMA-18894,112
1,NORMA-20619,113
1,NORMA-21242,114
1,NORMA-18913,115
1,NORMA-21371,116
1,NORMA-18461,117
1,NORMA-20515,118
1,NORMA-19609,119
1,NORMA-19977,120
1,NORMA-20253,121
1,NORMA-1173,122
1,NORMA-19919,123
1,NORMA-20869,124
1,NORMA-19793,125
1,NORMA-19761,126
1,NORMA-21229,127
1,NORMA-21650,128
1,NORMA-18715,129
1,NORMA-18666,130
1,NORMA-18505,131
1,NORMA-18784,132
1,NORMA-18481,133
1,NORMA-20322,134
1,NORMA-18853,135
1,NORMA-21118,136
1,NORMA-20513,137
1,NORMA-20514,138
1,NORMA-20623,139
1,NORMA-19800,140
1,NORMA-19164,141
1,NORMA-19767,142
1,NORMA-20987,143
1,NORMA-20309,144
1,NORMA-20744,145
1,NORMA-20559,146
1,NORMA-18611,147
1,NORMA-19043,148
1,NORMA-2413,149
1,NORMA-20531,150
1,NORMA-20770,151
1,NORMA-19879,152
1,NORMA-20197,153
1,NORMA-21600,154
1,NORMA-1026,155
1,NORMA-20227,156
1,NORMA-21752,157
1,NORMA-22741,158
1,NORMA-20448,159
1,NORMA-19363,160
1,NORMA-20571,161
1,NORMA-19190,162
1,NORMA-9834,163
1,NORMA-19288,164
1,NORMA-19955,165
1,NORMA-19904,166
1,NORMA-6185,167
1,NORMA-21288,168
1,NORMA-18286,169
1,NORMA-19593,170
1,NORMA-23521,171
1,NORMA-18908,172
1,NORMA-21386,173
1,NORMA-9382,174
1,NORMA-25261,175
1,NORMA-20756,176
1,NORMA-19019,177
1,NORMA-21210,178
1,NORMA-20319,179
1,NORMA-18519,180
1,NORMA-20007,181
1,NORMA-20257,182
1,NORMA-19119,183
1,NORMA-20831,184
1,NORMA-19615,185
1,NORMA-18895,186
1,NORMA-21316,187
1,NORMA-20198,188
1,NORMA-1613,189
1,NORMA-21395,190
1,NORMA-20432,191
1,NORMA-19706,192
1,NORMA-21394,193
1,NORMA-18957,194
1,NORMA-18958,195
1,NORMA-19237,196
1,NORMA-20070,197
1,NORMA-20661,198
1,NORMA-21552,199
1,NORMA-21769,200
1,NORMA-20423,201
1,NORMA-20602,202
1,NORMA-19876,203
1,NORMA-18634,204
1,NORMA-21405,205
1,NORMA-18598,206
1,NORMA-20252,207
1,NORMA-21232,208
1,NORMA-19320,209
1,NORMA-20192,210
1,NORMA-19921,211
1,NORMA-13323,212
1,NORMA-21038,213
1,NORMA-19268,214
1,NORMA-18652,215
1,NORMA-18482,216
1,NORMA-19171,217
1,NORMA-18507,218
1,NORMA-18785,219
1,NORMA-21119,220
1,NORMA-18716,221
1,NORMA-18665,222
1,NORMA-18851,223
1,NORMA-19923,224
1,NORMA-20276,225
1,NORMA-21543,226
1,NORMA-19120,227
1,NORMA-19370,228
1,NORMA-18522,229
1,NORMA-19807,230
1,NORMA-19576,231
1,NORMA-21022,232
1,NORMA-19724,233
1,NORMA-20584,234
1,NORMA-19954,235
1,NORMA-19227,236
1,NORMA-18277,237
1,NORMA-18448,238
1,NORMA-21191,239
1,NORMA-18707,240
1,NORMA-21370,241
1,NORMA-27521,242
1,NORMA-19133,243
1,NORMA-21037,244
1,NORMA-19366,245
1,NORMA-19891,246
1,NORMA-20536,247
1,NORMA-19199,248
1,NORMA-19068,249
1,NORMA-34,250
1,NORMA-18791,251
